rgn_id,year,pressure_score
1,2003,0.0556424459689099
1,2004,0.014558621068067
1,2005,0.0315022186015249
1,2006,0.00699182711286006
1,2007,0.00991915669184829
1,2008,0
1,2009,0.0168808798550416
1,2010,0.0117516571650916
1,2011,0.0173685502277072
1,2012,1.53738776649481e-4
1,2013,0
1,2014,0
1,2015,0
