rgn_id,year,value
1,2005,0.1824015084628
1,2006,0.224032095728974
1,2007,0.235067354283329
1,2008,0.250663408731912
1,2009,0.22634636434144
1,2010,0.236123335039064
1,2011,0.249094055764472
1,2012,0.248043694246077
1,2013,0.258608242139853
1,2014,0.270186397736327
1,2015,0.269548983897752
1,2016,0.279904711496699
1,2017,0.29863019139136
