rgn_id,year,resilience_score
1,2010,0.570168311353572
1,2011,0.570168311353572
1,2012,0.570168311353572
1,2013,0.570168311353572
1,2014,0.570168311353572
1,2015,0.570168311353572
1,2016,0.570168311353572
1,2017,0.570168311353572
