rgn_id,year,score
1,2012,0.907402651738731
1,2013,0.905979816408957
1,2014,0.904556981079183
1,2015,0.90313414574941
1,2016,0.901711310419636
1,2017,0.900288475089862
1,2018,0.898865639760089
