rgn_id,year,score
1,2012,0.826992627521891
1,2013,0.826091221412329
1,2014,0.825189815302767
1,2015,0.824288409193205
1,2016,0.823387003083643
1,2017,0.82248559697408
1,2018,0.821584190864518
